experiment_accession	assay	gene_id	specificity_score	marker_gene_rank	expression_unit	expression_level	gene_name	assay_id
E-GEOD-62671	zeitgeber time 12	CHLRE_01g009550v5	NULL	NULL	fpkms	7	Cre01.g009550	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_01g009550v5	NULL	NULL	fpkms	7	Cre01.g009550	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_01g009550v5	NULL	NULL	fpkms	4	Cre01.g009550	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_01g009550v5	NULL	NULL	fpkms	2	Cre01.g009550	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_01g009550v5	NULL	NULL	fpkms	3	Cre01.g009550	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_01g009550v5	NULL	NULL	fpkms	3	Cre01.g009550	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_01g009550v5	0.2658	25	fpkms	26	Cre01.g009550	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_01g038900v5	NULL	NULL	fpkms	2	Cre01.g038900	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_01g038900v5	NULL	NULL	fpkms	2	Cre01.g038900	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_01g038900v5	NULL	NULL	fpkms	4	Cre01.g038900	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_01g038900v5	NULL	NULL	fpkms	2	Cre01.g038900	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_01g038900v5	NULL	NULL	fpkms	2	Cre01.g038900	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_01g038900v5	NULL	NULL	fpkms	4	Cre01.g038900	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_01g038900v5	NULL	NULL	fpkms	4	Cre01.g038900	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_01g038900v5	0.266	26	fpkms	17	Cre01.g038900	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_02g076550v5	NULL	NULL	fpkms	4	Cre02.g076550	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_02g076550v5	NULL	NULL	fpkms	3	Cre02.g076550	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_02g076550v5	NULL	NULL	fpkms	5	Cre02.g076550	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_02g076550v5	NULL	NULL	fpkms	5	Cre02.g076550	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_02g076550v5	NULL	NULL	fpkms	2	Cre02.g076550	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_02g076550v5	NULL	NULL	fpkms	5	Cre02.g076550	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_02g076550v5	NULL	NULL	fpkms	6	Cre02.g076550	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_02g076550v5	0.2721	27	fpkms	23	Cre02.g076550	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_14g625600v5	NULL	NULL	fpkms	2	Cre14.g625600	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_14g625600v5	NULL	NULL	fpkms	3	Cre14.g625600	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_14g625600v5	NULL	NULL	fpkms	1	Cre14.g625600	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_14g625600v5	NULL	NULL	fpkms	0.4	Cre14.g625600	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_14g625600v5	NULL	NULL	fpkms	1	Cre14.g625600	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_14g625600v5	NULL	NULL	fpkms	2	Cre14.g625600	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_14g625600v5	NULL	NULL	fpkms	2	Cre14.g625600	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_14g625600v5	0.2757	28	fpkms	10	Cre14.g625600	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_02g115950v5	NULL	NULL	fpkms	2	Cre02.g115950	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_02g115950v5	NULL	NULL	fpkms	4	Cre02.g115950	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_02g115950v5	NULL	NULL	fpkms	2	Cre02.g115950	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_02g115950v5	NULL	NULL	fpkms	2	Cre02.g115950	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_02g115950v5	NULL	NULL	fpkms	2	Cre02.g115950	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_02g115950v5	NULL	NULL	fpkms	3	Cre02.g115950	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_02g115950v5	NULL	NULL	fpkms	10	Cre02.g115950	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_02g115950v5	0.2771	29	fpkms	36	Cre02.g115950	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_16g673057v5	NULL	NULL	fpkms	5	Cre16.g673057	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_16g673057v5	NULL	NULL	fpkms	6	Cre16.g673057	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_16g673057v5	NULL	NULL	fpkms	8	Cre16.g673057	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_16g673057v5	NULL	NULL	fpkms	5	Cre16.g673057	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_16g673057v5	NULL	NULL	fpkms	4	Cre16.g673057	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_16g673057v5	NULL	NULL	fpkms	6	Cre16.g673057	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_16g673057v5	NULL	NULL	fpkms	8	Cre16.g673057	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_16g673057v5	0.2771	30	fpkms	30	Cre16.g673057	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_11g482650v5	NULL	NULL	fpkms	5	Cre11.g482650	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_11g482650v5	NULL	NULL	fpkms	3	Cre11.g482650	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_11g482650v5	NULL	NULL	fpkms	3	Cre11.g482650	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_11g482650v5	NULL	NULL	fpkms	2	Cre11.g482650	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_11g482650v5	NULL	NULL	fpkms	6	Cre11.g482650	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_11g482650v5	NULL	NULL	fpkms	8	Cre11.g482650	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_11g482650v5	NULL	NULL	fpkms	22	Cre11.g482650	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_11g482650v5	0.2829	31	fpkms	77	Cre11.g482650	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_07g325760v5	NULL	NULL	fpkms	2	Cre07.g325760	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_07g325760v5	NULL	NULL	fpkms	2	Cre07.g325760	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_07g325760v5	NULL	NULL	fpkms	4	Cre07.g325760	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_07g325760v5	NULL	NULL	fpkms	2	Cre07.g325760	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_07g325760v5	NULL	NULL	fpkms	1	Cre07.g325760	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_07g325760v5	NULL	NULL	fpkms	4	Cre07.g325760	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_07g325760v5	NULL	NULL	fpkms	6	Cre07.g325760	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_07g325760v5	0.2985	32	fpkms	19	Cre07.g325760	g8
