GeneID	Gene Name	g1	g2	g3	g4	g5	g6	g7	g8
CHLRE_02g143300v5		0.1,0.1,0.2,0.2,0.2	0.2,0.2,0.3,0.3,0.3	0.1,0.1,0.1,0.2,0.2	0.2,0.2,0.2,0.3,0.3	0.1,0.1,0.2,0.2,0.3	0.1,0.1,0.1,0.2,0.2	0.2,0.2,0.2,0.2,0.2	0,0,0.1,0.1,0.2
CHLRE_02g143307v5		347,355,363,371,379	215,217,218,220,222	204,215,225,235,246	350,370,390,410,430	207,218,228,239,250	300,314,328,342,356	241,246,251,256,261	268,274,281,287,294
CHLRE_02g143327v5		2,2,2,2,2	1,2,2,2,2	1,1,1,1,1	0.8,0.8,0.8,0.9,0.9	4,4,4,4,4	2,2,2,2,2	2,2,2,2,2	2,2,2,2,2
CHLRE_02g143347v5		3,3,3,3,3	6,6,6,6,6	4,4,4,4,4	2,2,2,2,2	7,7,7,7,7	2,3,3,3,3	3,3,3,3,3	3,3,3,3,3
CHLRE_02g143350v5		27,27,27,28,28	3,3,3,4,4	3,3,3,3,3	9,9,9,9,9	15,16,16,16,16	20,20,20,20,20	20,21,21,22,22	4,4,4,4,4
CHLRE_02g143352v5		0,0,0,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0.1,0.1,0.1	0,0,0,0,0	0,0.1,0.1,0.1,0.1	0,0,0,0,0
CHLRE_02g143367v5		0.1,0.1,0.1,0.1,0.2	0.1,0.2,0.3,0.4,0.4	0.2,0.2,0.2,0.2,0.3	0.1,0.1,0.2,0.2,0.3	0.2,0.2,0.3,0.3,0.3	0,0,0.1,0.1,0.1	0.2,0.2,0.2,0.3,0.3	0.3,0.4,0.5,0.6,0.7
CHLRE_02g143387v5		0,0,0,0,0	0,0,0,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_02g143392v5		0.7,0.7,0.7,0.7,0.7	0.8,0.8,0.9,0.9,1	0.6,0.7,0.7,0.7,0.8	0.9,0.9,0.9,0.9,1	1,2,2,2,2	0.5,0.6,0.7,0.7,0.8	0.9,1,1,1,1	0.6,0.6,0.6,0.6,0.6
CHLRE_02g143400v5		8,9,9,9,9	3,3,3,3,3	2,2,2,2,2	7,7,7,7,7	5,6,6,6,6	6,6,6,6,6	5,5,6,6,6	2,2,2,2,2
CHLRE_02g143407v5		12,12,13,13,13	8,8,8,8,9	7,7,7,7,7	9,9,10,10,10	19,19,20,20,20	10,10,10,11,11	10,10,11,11,11	4,4,5,5,5
CHLRE_02g143427v5		2,2,3,3,3	1,2,2,2,2	1,2,2,2,2	2,2,2,2,2	4,4,4,4,4	2,2,2,2,2	1,2,2,2,2	0.5,0.5,0.5,0.5,0.5
CHLRE_02g143447v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0.1,0.1,0.1	0,0,0,0.1,0.1	0,0,0.1,0.1,0.2	0,0,0,0,0
CHLRE_02g143450v5		24,24,24,25,25	11,11,11,11,11	8,9,9,10,11	37,38,38,39,40	17,17,17,17,17	20,20,20,21,21	19,20,20,21,21	9,9,9,9,9
CHLRE_02g143467v5		24,24,25,25,26	15,16,16,17,18	15,15,15,15,15	23,23,24,24,24	16,16,16,16,16	28,28,29,29,29	30,31,31,32,33	17,17,17,18,18
CHLRE_02g143487v5		19,20,20,20,21	7,7,7,7,7	5,6,6,6,6	11,12,12,13,13	17,17,18,19,20	20,20,21,21,22	20,20,20,20,20	10,10,10,10,10
CHLRE_02g143500v5		6,6,6,7,7	5,5,6,6,6	4,4,4,4,4	4,4,4,4,4	6,7,7,7,7	7,7,7,7,7	8,8,8,8,8	5,6,6,7,8
CHLRE_02g143507v5		4,4,4,4,4	2,2,2,2,2	2,2,2,2,2	3,3,3,3,3	5,5,5,6,6	4,4,4,4,4	4,4,4,4,4	1,1,2,2,2
CHLRE_02g143527v5		4,5,5,5,5	2,2,2,2,2	2,2,2,2,2	3,3,3,3,3	7,7,8,8,8	4,4,4,4,4	3,3,3,3,3	1,1,1,2,2
CHLRE_02g143547v5		7,7,7,8,8	8,8,9,9,9	5,5,5,5,5	4,4,4,4,4	8,8,8,9,9	6,7,7,8,8	8,8,8,9,9	8,8,8,8,8
CHLRE_02g143550v5		70,73,76,79,81	8,8,9,9,10	45,47,48,50,52	115,117,118,119,121	145,145,145,146,146	16,17,18,18,19	6,6,6,6,6	2,2,2,2,2
CHLRE_02g143567v5		18,18,19,19,19	17,17,18,18,18	14,15,16,17,17	11,12,13,14,15	20,20,20,20,20	16,17,19,20,22	17,19,21,22,24	7,8,9,9,10
CHLRE_02g143587v5		3,3,3,4,4	7,7,7,8,8	3,3,3,3,3	1,2,2,2,2	3,3,3,3,3	6,6,6,6,6	7,7,7,7,7	6,6,7,7,7
CHLRE_02g143600v5		5,5,6,6,6	8,8,8,8,8	4,4,4,5,5	3,3,3,3,3	6,6,6,6,6	5,5,6,6,6	6,6,6,6,6	7,7,7,7,8
CHLRE_02g143607v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_02g143627v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_02g143635v5		49,49,49,49,49	48,48,49,50,50	47,47,48,48,48	32,33,33,34,35	44,45,45,45,45	46,47,47,47,47	58,59,60,61,61	44,46,47,48,49
CHLRE_02g143647v5		0,0,0,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.3	0,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.2,0.2	0,0.1,0.1,0.1,0.1
CHLRE_02g143650v5		9,9,10,10,10	20,20,21,21,21	24,24,24,24,24	20,20,20,20,20	20,20,20,20,20	12,12,12,12,12	13,13,14,15,16	19,19,20,20,20
CHLRE_02g143667v5		9,10,10,10,10	18,19,19,20,20	12,12,12,13,13	10,10,10,10,10	15,15,15,16,16	12,12,12,12,13	14,15,15,15,15	11,12,13,13,14
CHLRE_02g143800v5		2,2,2,3,3	6,6,6,6,7	0.9,1,1,1,1	0.2,0.2,0.2,0.2,0.2	3,3,3,3,3	5,5,5,5,5	6,6,6,6,6	7,7,7,7,7
CHLRE_02g143801v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0.1,0.1	0,0,0,0,0	0,0,0,0.1,0.1	0,0,0,0,0
CHLRE_02g143850v5		8,8,8,8,9	3,3,4,4,4	1,2,2,2,2	3,3,3,3,3	7,7,7,7,7	6,6,7,7,8	7,7,8,8,8	4,5,5,6,7
CHLRE_02g143858v5		8,8,8,8,8	2,3,3,3,3	2,2,2,2,3	3,3,4,4,5	5,6,6,7,7	7,7,8,8,8	8,8,8,8,9	7,7,7,7,8
CHLRE_02g143861v5		10,10,10,10,11	3,3,4,4,4	2,2,2,2,2	4,4,4,4,4	8,8,8,8,8	9,10,10,11,11	11,11,11,11,11	5,5,5,5,6
CHLRE_02g143900v5		0.6,0.8,0.9,1,1	0.4,0.4,0.4,0.4,0.4	0.2,0.2,0.3,0.3,0.3	0.3,0.3,0.3,0.3,0.4	1,1,1,1,1	0.8,1,1,1,1	0.5,0.7,0.8,1,1	0.3,0.3,0.4,0.4,0.5
CHLRE_02g144000v5		11,12,12,13,14	8,8,8,8,8	5,5,5,5,6	9,9,10,10,11	11,11,11,12,12	11,11,11,11,11	12,12,13,13,14	9,9,9,9,9
CHLRE_02g144001v5		8,8,8,9,9	8,8,9,9,9	3,3,3,3,3	4,4,4,5,5	4,4,5,5,5	9,9,9,9,9	10,11,11,11,11	10,10,10,10,11
CHLRE_02g144002v5		6,6,7,7,7	5,5,5,5,5	2,2,2,2,2	4,4,5,5,5	4,4,5,5,5	5,5,6,6,6	7,7,7,7,7	4,4,5,5,5
CHLRE_02g144004v5		0,0,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0.1,0.1,0.1	0,0,0,0.1,0.1	0,0.1,0.1,0.2,0.2
CHLRE_02g144005v5		13,14,14,14,15	16,17,18,18,19	18,18,18,19,19	13,13,13,14,14	18,18,19,19,20	10,10,10,10,10	13,13,13,14,14	9,10,10,11,12
CHLRE_02g144006v5		3,3,3,3,3	6,7,7,7,7	4,4,5,5,5	4,4,4,4,4	4,5,5,5,5	4,4,4,4,4	4,4,4,4,4	3,3,3,3,3
CHLRE_02g144007v5		0.1,0.2,0.2,0.3,0.4	0,0,0,0,0	0,0,0.1,0.1,0.1	0,0,0,0,0	0,0,0.1,0.1,0.2	0,0.1,0.1,0.2,0.2	0,0.1,0.2,0.3,0.4	0,0,0.1,0.1,0.2
CHLRE_02g144008v5		0.3,0.3,0.3,0.3,0.4	0.3,0.4,0.4,0.5,0.6	0.1,0.1,0.1,0.1,0.1	0.4,0.4,0.5,0.5,0.5	0.1,0.1,0.2,0.2,0.2	0.4,0.4,0.4,0.4,0.5	0.2,0.2,0.3,0.3,0.4	0,0,0.1,0.1,0.1
CHLRE_02g144009v5		0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0.1,0.1	0,0,0,0,0
CHLRE_02g144010v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_02g144050v5		13,13,14,14,14	19,20,21,22,23	15,15,16,16,16	10,10,10,11,11	20,21,21,21,21	14,14,14,14,14	14,14,14,14,15	15,16,16,16,17
CHLRE_02g144100v5		8,8,8,8,9	17,18,18,18,19	13,14,15,15,16	12,12,12,12,12	22,22,23,23,23	9,9,9,9,9	9,10,10,10,10	8,8,8,8,8
CHLRE_02g144250v5		12,12,12,13,13	7,7,7,7,7	4,5,5,5,6	5,6,6,6,7	10,10,10,10,10	14,14,14,14,14	17,17,17,17,17	18,18,18,18,18
CHLRE_02g144251v5		5,5,6,6,7	14,14,15,15,16	11,11,11,11,11	6,7,7,7,8	9,9,9,9,10	6,6,6,6,6	8,8,8,8,8	7,7,7,8,8
CHLRE_02g144252v5		8,8,8,9,9	8,8,8,8,8	5,5,5,5,5	6,6,6,6,6	7,8,8,8,8	7,7,7,8,8	8,8,8,8,9	6,6,7,7,7
CHLRE_02g144300v5		6,6,6,7,7	12,12,12,13,13	5,5,6,6,6	4,4,4,4,4	6,6,6,6,6	10,10,10,10,10	11,11,11,11,12	10,11,12,12,13
CHLRE_02g144350v5		96,98,101,103,105	24,25,26,27,29	20,22,24,26,27	42,43,44,45,47	80,80,80,81,81	80,82,83,85,87	76,78,81,83,86	32,33,33,34,34
CHLRE_02g144400v5		10,11,11,11,12	14,15,15,15,16	10,10,11,12,12	13,13,13,14,14	14,14,15,15,16	11,12,12,12,13	15,16,16,16,16	8,9,10,10,11
CHLRE_02g144450v5		177,182,188,193,199	8,9,9,9,9	11,11,11,11,11	55,56,56,57,57	101,103,106,109,111	151,153,154,156,158	150,152,154,156,158	16,17,17,18,19
CHLRE_02g144500v5		33,33,33,33,33	48,49,49,50,51	38,38,38,39,39	28,29,30,31,32	36,36,36,36,37	39,39,40,40,40	36,37,37,38,38	38,39,40,41,42
CHLRE_02g144550v5		0.6,0.6,0.6,0.7,0.7	0.2,0.2,0.3,0.3,0.3	0.2,0.2,0.2,0.2,0.2	0.5,0.5,0.6,0.6,0.7	0.3,0.3,0.3,0.3,0.3	0.6,0.6,0.6,0.6,0.6	0.5,0.6,0.6,0.6,0.7	0.4,0.5,0.5,0.6,0.6
CHLRE_02g144600v5		0.9,1,1,1,1	0.1,0.1,0.1,0.1,0.1	0,0,0.1,0.1,0.2	0.4,0.4,0.5,0.5,0.6	0.3,0.3,0.3,0.4,0.4	0.5,0.5,0.6,0.7,0.8	0.8,0.8,0.8,0.9,0.9	0,0.1,0.1,0.1,0.1
CHLRE_02g144605v5		0,0,0,0.1,0.1	0,0,0,0,0	0,0,0,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.2,0.2,0.2	0,0,0,0.1,0.1	0,0,0.1,0.1,0.1	0,0,0,0,0
CHLRE_02g144606v5		0.1,0.1,0.2,0.2,0.2	0.2,0.2,0.2,0.2,0.2	0.1,0.2,0.2,0.2,0.3	0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.2,0.3,0.3	0.3,0.3,0.3,0.4,0.4	0.2,0.3,0.3,0.4,0.4	0.2,0.2,0.3,0.4,0.4
CHLRE_02g144650v5		1,1,1,1,1	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.2	0.3,0.3,0.3,0.3,0.3	2,2,2,2,2	2,2,2,2,2	0.2,0.2,0.2,0.3,0.3
CHLRE_02g144700v5		0.4,0.4,0.4,0.4,0.4	0.1,0.1,0.1,0.2,0.2	0,0,0,0,0.1	0.1,0.2,0.2,0.3,0.3	0,0.1,0.1,0.2,0.3	0.3,0.3,0.3,0.3,0.3	0.2,0.2,0.2,0.2,0.3	0.1,0.2,0.2,0.2,0.2
CHLRE_02g144734v5		0,0.1,0.2,0.4,0.5	0,0.1,0.2,0.4,0.5	0,0,0.1,0.1,0.2	0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.2,0.2,0.2	0.6,0.6,0.7,0.7,0.7	0.2,0.4,0.5,0.7,0.8	0,0.1,0.2,0.3,0.4
CHLRE_02g144750v5		137,140,143,146,150	93,96,98,100,102	66,68,69,71,73	122,126,129,132,135	70,71,72,73,74	142,144,145,146,147	141,146,150,155,160	76,78,80,81,83
CHLRE_02g144800v5		34,35,35,35,36	25,25,26,26,26	20,21,22,23,23	30,30,31,31,32	19,20,20,21,21	33,33,33,33,33	32,33,35,36,38	29,30,30,30,30
CHLRE_02g144802v5		0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0.1,0.1	0,0,0,0,0	0,0,0.1,0.1,0.1	0,0.1,0.1,0.2,0.2
CHLRE_02g144850v5		47,47,47,48,48	18,18,18,19,19	14,14,14,14,14	33,34,34,35,35	28,28,28,28,28	41,41,41,41,41	41,42,43,44,45	25,26,27,28,28
CHLRE_02g144900v5		4,5,5,5,5	15,16,17,17,18	11,11,11,12,12	5,5,5,5,5	11,11,11,11,12	6,6,6,6,6	6,6,6,6,6	8,8,8,8,9
CHLRE_02g144950v5		22,22,22,22,22	25,26,26,27,27	23,23,24,24,25	22,22,22,22,22	25,25,25,26,26	21,21,21,22,22	26,27,27,28,28	30,30,30,30,31
CHLRE_02g145000v5		20,21,21,22,23	7,7,7,8,8	0.3,0.3,0.3,0.3,0.3	7,7,8,8,8	2,2,2,2,2	24,25,25,26,26	25,26,28,30,31	17,18,18,18,19
CHLRE_02g145050v5		29,30,30,31,32	31,31,31,31,32	30,31,31,31,32	56,56,56,56,56	30,30,30,31,31	35,35,35,35,36	27,28,28,29,29	32,32,32,33,33
CHLRE_02g145100v5		106,109,113,116,119	20,22,23,25,26	40,42,43,45,47	63,65,67,69,72	120,121,122,124,125	73,74,74,75,76	82,83,84,85,85	16,17,18,20,21
CHLRE_02g145133v5		10,11,11,11,12	6,6,6,6,6	4,4,4,4,4	7,7,7,7,7	11,12,12,12,12	10,10,10,10,10	11,12,12,12,12	6,6,6,6,6
CHLRE_02g145150v5		15,16,16,17,18	21,22,24,25,26	14,14,14,14,14	8,8,8,8,8	20,20,21,21,21	18,19,19,19,19	24,25,25,26,26	22,22,22,22,22
CHLRE_02g145200v5		1,1,1,1,1	7,8,8,8,8	6,6,7,7,7	3,3,3,3,3	4,5,5,5,5	2,2,2,2,2	2,2,2,2,2	3,3,4,4,4
CHLRE_02g145231v5		58,60,62,64,66	41,44,47,50,52	6,6,6,6,7	20,20,20,20,20	5,5,5,6,6	77,78,79,79,80	81,85,90,94,98	38,39,40,40,41
CHLRE_02g145250v5		27,29,30,31,33	72,72,72,73,73	54,55,56,57,59	24,24,25,25,26	79,80,81,82,83	35,35,35,36,36	51,51,51,51,51	42,43,45,46,48
CHLRE_02g145300v5		23,23,23,23,23	25,26,26,26,27	17,17,17,17,17	19,20,21,21,22	22,22,23,23,24	25,26,27,28,28	23,24,24,24,24	25,26,27,28,29
CHLRE_02g145350v5		6,6,6,6,7	2,2,2,2,2	1,1,2,2,2	3,3,3,3,3	7,8,8,8,9	5,5,6,6,7	7,8,8,8,9	4,4,5,5,5
CHLRE_02g145450v5		28,29,29,29,30	47,48,49,50,50	30,30,31,32,33	26,26,26,26,26	20,21,22,23,23	42,43,43,44,44	53,54,54,55,55	46,46,47,47,48
CHLRE_02g145451v5		1,1,1,1,1	0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.2,0.3,0.3	0.8,0.9,0.9,1,1	0.8,1,1,1,1	0.6,0.7,0.8,0.9,0.9	0.2,0.3,0.4,0.4,0.5	0,0.1,0.1,0.2,0.2
CHLRE_02g145452v5		15,16,16,17,17	18,19,20,20,21	11,11,11,11,11	9,10,10,11,11	18,19,19,19,19	29,29,29,29,29	31,32,32,33,34	31,32,33,34,34
CHLRE_02g145500v5		26,26,27,27,27	25,26,27,28,30	18,18,18,19,19	20,20,21,21,21	33,33,33,33,34	31,31,32,32,32	23,24,25,26,27	14,14,14,15,15
CHLRE_02g145502v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_02g145550v5		5,5,5,5,5	7,7,7,7,7	4,4,5,5,5	4,5,5,5,5	8,9,9,10,10	8,8,8,8,8	9,9,9,9,9	7,7,7,8,8
CHLRE_02g145600v5		11,12,12,13,14	5,5,5,5,5	4,4,4,4,4	6,6,6,6,6	10,11,11,11,11	10,10,10,10,10	11,11,11,11,12	4,4,4,4,4
CHLRE_02g145602v5		0,0,0,0,0	0,0.1,0.2,0.3,0.5	0,0,0,0,0	0,0,0,0,0	0,0,0.1,0.1,0.2	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_02g145628v5		0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0.1,0.1,0.1	0.1,0.2,0.2,0.3,0.3	0.1,0.1,0.1,0.1,0.2	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.2,0.2,0.2	0,0.1,0.1,0.1,0.1
CHLRE_02g145630v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_02g145650v5		17,18,19,20,21	4,4,4,4,4	5,5,5,5,5	10,10,10,11,11	10,10,10,10,11	13,14,14,14,14	17,18,19,19,20	3,4,4,4,4
CHLRE_02g145700v5		19,19,20,21,21	19,19,20,20,20	10,10,10,10,10	14,14,14,14,15	14,15,15,16,17	20,20,20,21,21	23,23,23,24,24	15,16,16,16,16
CHLRE_02g145750v5		0.1,0.1,0.2,0.2,0.2	0.5,0.5,0.5,0.5,0.6	0.1,0.1,0.2,0.2,0.2	0.2,0.3,0.3,0.3,0.3	0.1,0.1,0.1,0.1,0.2	0.3,0.3,0.3,0.3,0.3	0.6,0.6,0.7,0.8,0.9	1,1,2,2,2
CHLRE_02g145800v5		102,104,107,109,111	336,340,344,348,352	258,261,263,266,269	111,113,115,117,119	163,166,169,173,176	159,160,161,163,164	206,208,211,213,216	211,215,219,223,227
CHLRE_02g145850v5		135,135,135,136,136	6,6,6,6,7	8,8,9,9,9	36,37,38,38,39	90,90,91,91,91	94,96,99,102,104	97,98,100,101,102	16,17,19,20,21
CHLRE_02g145900v5		28,31,35,38,41	2,2,2,2,2	2,2,2,3,3	8,9,9,10,10	20,20,20,21,21	22,23,24,25,26	24,25,26,26,27	4,4,4,4,4
CHLRE_02g145902v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0.1,0.1,0.2,0.3	0,0,0,0,0
CHLRE_02g145950v5		57,61,65,68,72	46,47,48,48,49	3,4,4,4,5	3,3,3,3,3	21,22,23,25,26	205,210,215,221,226	185,199,214,228,242	289,308,328,347,367
CHLRE_02g146000v5		13,14,14,14,15	14,14,14,14,14	2,2,2,2,2	7,7,7,7,7	1,1,1,1,1	15,16,17,17,18	17,18,19,20,21	14,14,14,14,14
CHLRE_02g146050v5		10,10,10,11,11	30,31,31,31,32	26,27,28,29,30	12,12,13,13,13	25,25,25,25,25	11,11,12,12,12	14,15,16,17,18	14,14,15,15,16
CHLRE_02g146100v5		41,41,42,42,43	31,32,32,33,34	24,24,24,24,25	28,28,29,30,31	43,43,43,43,44	40,41,42,42,43	32,33,34,35,36	14,14,14,15,15
CHLRE_02g146131v5		7,7,7,8,8	4,4,4,4,4	2,2,2,2,2	4,4,4,4,4	5,5,6,6,6	12,12,13,13,14	10,11,11,12,13	10,11,11,11,11
CHLRE_02g146150v5		19,20,20,21,22	3,3,3,3,3	3,3,3,4,4	9,9,9,10,10	15,16,16,16,16	13,13,13,13,13	10,10,10,10,10	2,2,2,2,2
CHLRE_02g146200v5		20,20,21,21,22	14,14,14,14,14	9,9,9,10,10	15,15,15,15,15	20,21,22,23,24	20,21,22,22,23	20,20,21,21,21	15,16,17,18,19
CHLRE_02g146250v5		43,43,43,44,44	43,43,43,43,43	32,32,32,32,32	47,48,49,50,51	40,41,41,41,41	45,45,46,46,46	41,42,43,44,45	49,49,50,50,51
CHLRE_02g146300v5		4,4,4,4,4	2,2,2,2,2	1,1,1,1,1	3,3,3,3,3	4,4,4,4,4	6,6,6,6,6	7,7,7,7,7	6,7,7,7,7
CHLRE_02g146400v5		23,24,25,25,26	13,14,14,14,14	12,12,12,12,12	11,11,11,11,12	28,28,28,28,29	28,28,29,30,31	29,29,30,30,30	23,24,24,24,25
CHLRE_02g146450v5		32,32,32,32,32	17,18,18,18,18	11,11,11,12,12	16,16,16,17,17	24,25,25,25,25	29,29,30,30,30	30,30,31,31,32	17,18,18,19,19
CHLRE_02g146500v5		19,19,19,20,20	3,3,3,3,3	3,3,3,3,3	7,7,7,7,7	13,14,14,15,15	13,13,13,14,14	10,11,12,12,13	4,4,4,4,4
CHLRE_02g146550v5		14,14,14,14,15	12,12,13,14,14	9,9,9,9,9	15,16,16,16,16	16,17,17,18,19	16,16,16,16,17	16,17,17,18,18	17,17,17,18,18
CHLRE_02g146600v5		42,42,43,44,45	80,80,80,81,81	39,41,42,44,46	31,31,32,32,32	50,50,51,51,51	62,62,62,63,63	69,71,72,74,76	87,91,96,101,106
CHLRE_02g146629v5		5,5,5,5,5	8,8,9,9,9	20,20,20,20,21	14,14,14,14,15	23,23,24,25,26	2,2,2,3,3	2,2,2,2,2	2,2,2,2,2
CHLRE_02g146650v5		24,24,24,24,24	10,11,11,12,12	8,9,9,9,10	12,12,12,12,12	22,22,23,23,23	19,19,19,20,20	20,21,21,22,22	12,12,12,13,13
CHLRE_02g146700v5		221,229,238,246,254	282,284,286,288,290	237,242,247,251,256	174,178,183,187,191	209,214,219,224,229	203,204,205,206,207	216,221,225,230,235	218,220,221,222,223
CHLRE_02g146750v5		33,34,35,36,36	0.9,1,1,1,2	3,3,3,3,3	14,15,15,15,15	27,27,28,28,28	18,18,18,18,19	11,12,12,13,13	1,1,1,1,1
CHLRE_02g146850v5		18,18,18,18,18	19,21,22,24,26	17,17,18,18,19	10,11,11,12,12	15,16,16,16,17	24,24,25,25,26	38,39,40,41,42	39,41,43,45,47
CHLRE_02g146851v5		0.4,0.5,0.5,0.6,0.7	0.1,0.1,0.1,0.1,0.1	0.4,0.4,0.4,0.5,0.5	0.3,0.3,0.4,0.4,0.5	1,1,1,1,1	0.2,0.2,0.2,0.2,0.2	0.1,0.2,0.2,0.3,0.3	0,0,0.1,0.1,0.1
CHLRE_02g146900v5		3,3,3,3,3	7,7,8,8,8	6,6,6,6,6	7,7,7,8,8	0.7,0.7,0.7,0.7,0.7	4,4,4,4,5	6,6,6,6,6	6,6,6,6,6
CHLRE_02g146950v5		6,6,7,7,7	11,12,12,12,13	4,5,5,5,6	6,6,6,7,7	7,7,7,8,8	11,11,11,11,11	10,11,12,13,13	14,14,15,15,16
CHLRE_02g147000v5		6,6,6,7,7	7,7,7,7,7	9,9,9,10,10	18,18,18,18,18	10,11,11,12,12	6,6,7,7,7	6,6,6,6,6	8,9,9,9,9
CHLRE_02g147050v5		117,122,126,131,136	19,19,20,20,21	32,36,39,42,45	60,60,60,61,61	138,139,140,141,142	83,86,88,91,94	91,91,91,91,91	28,29,30,30,31
CHLRE_02g147100v5		461,471,480,490,499	10,11,12,12,13	29,31,33,34,36	123,123,123,123,123	397,404,411,418,425	345,350,354,359,363	478,484,490,496,502	39,44,48,53,58
CHLRE_02g147150v5		4,4,4,4,4	7,7,7,8,8	5,5,5,5,5	1,1,1,1,1	4,4,4,4,4	4,5,5,5,5	6,6,6,6,6	8,8,9,9,10
CHLRE_02g147300v5		52,52,53,53,53	10,10,10,11,11	15,16,16,17,17	34,35,35,36,37	61,62,62,62,62	27,28,28,28,28	20,20,21,21,21	8,8,8,9,9
CHLRE_02g147301v5		0,0,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0.1,0.1,0.1,0.1	0,0.1,0.1,0.1,0.2	0.2,0.2,0.2,0.2,0.2	0.3,0.3,0.3,0.3,0.3	0,0,0,0,0
CHLRE_02g147302v5		36,38,39,41,42	12,14,16,18,20	22,23,25,26,27	48,49,51,52,53	16,16,17,17,18	38,38,39,40,40	37,38,39,40,41	54,58,61,64,68
CHLRE_02g147350v5		13,14,14,15,16	3,3,4,4,4	2,2,2,2,2	5,5,5,5,6	11,12,12,13,13	10,10,10,10,10	11,12,12,12,13	10,10,10,10,10
CHLRE_02g147450v5		5,6,6,6,6	4,5,6,7,8	14,14,14,14,15	5,5,5,5,5	11,12,12,12,12	4,4,5,5,5	4,4,4,4,4	11,12,12,13,13
CHLRE_02g147500v5		10,10,11,11,11	8,8,9,9,9	5,6,6,7,7	8,8,9,9,9	10,10,10,10,10	12,13,13,13,13	11,12,12,13,14	9,10,10,11,12
CHLRE_02g147550v5		6,7,7,8,8	8,8,9,9,10	5,5,6,6,6	5,5,5,5,6	12,12,12,12,12	14,14,14,14,14	16,16,16,17,17	18,18,19,19,19
CHLRE_02g147600v5		24,25,26,27,29	10,10,10,10,10	8,8,8,8,8	13,13,13,13,13	18,19,19,19,20	17,17,17,18,18	20,21,21,21,21	7,7,8,8,8
CHLRE_02g147650v5		6,6,7,7,7	5,5,6,6,7	4,4,5,5,6	6,7,8,8,9	9,10,10,11,11	8,8,8,8,9	6,7,8,9,9	11,11,11,12,12
CHLRE_02g147700v5		19,20,21,22,22	21,21,22,22,23	13,13,13,13,14	9,9,9,9,9	18,18,18,18,18	18,18,19,20,20	20,20,20,20,20	16,16,17,17,17
CHLRE_02g147750v5		22,22,23,23,23	0.7,0.9,1,1,1	1,1,1,1,1	5,5,5,5,5	9,9,9,10,10	16,17,17,17,18	20,20,20,20,20	4,4,4,4,4
CHLRE_02g147800v5		22,23,24,25,25	3,3,4,4,5	8,8,8,8,9	11,11,11,11,11	13,13,13,14,14	17,17,18,18,18	19,20,21,21,22	12,12,13,13,14
CHLRE_02g147850v5		14,14,14,15,15	15,15,16,16,16	9,9,10,10,10	16,16,17,17,18	18,18,19,19,20	14,14,14,15,15	14,14,14,14,14	11,11,12,12,12
